bedroom,bathrooms,property_sqft,property_age,lot_sqft,dom,commission,sale_price,population,median_family_income,price_per_sqft,clusters
3,2.0,1660,68,7512,48,2.0,850000.0,468594,78817.2,512.0481927710844,3
3,2.0,1894,4,5248,49,2.0,641000.0,213044,53202.6,338.43717001055967,1
3,2.0,1780,69,8137,49,2.0,975000.0,173853,82581.84,547.7528089887641,3
3,2.0,1536,70,8052,5,2.0,415777.0,53129,58882.56,270.6881510416667,3
3,2.0,1707,51,8741,5,2.0,965000.0,50855,109508.52,565.319273579379,3
3,2.0,1924,59,12657,5,2.0,899000.0,55179,107098.2,467.2557172557172,3
3,2.0,1632,68,7200,5,2.0,880000.0,137945,100566.84,539.2156862745098,3
3,2.0,1152,43,9148,5,2.0,305000.0,27678,46002.0,264.75694444444446,3
3,2.0,1132,39,17424,5,2.0,650000.0,104955,114540.36,574.2049469964664,3
3,2.0,1076,73,7047,5,2.0,840000.0,86400,98508.96,780.6691449814126,3
3,2.0,2053,56,23958,5,2.0,739000.0,27143,127552.92,359.96103263516807,3
3,2.0,1392,49,8260,5,2.0,699000.0,80810,103392.96,502.1551724137931,3
3,2.0,1261,36,7864,5,2.0,450000.0,159092,72590.76,356.85963521015066,3
3,2.0,1626,54,14810,5,2.0,675000.0,313041,83711.76,415.1291512915129,3
3,2.0,1793,38,7200,5,2.0,760000.0,170170,116858.28,423.8706079196877,3
3,2.0,1735,68,6473,5,2.0,670000.0,151142,66627.0,386.1671469740634,3
3,2.0,1573,63,6200,5,2.0,1200000.0,173853,82581.84,762.8734901462174,3
3,2.0,1326,37,9420,5,2.0,500000.0,159092,72590.76,377.0739064856712,3
3,2.0,1236,68,7000,5,2.0,845000.0,342973,83530.92,683.6569579288026,3
3,2.0,1478,52,9250,5,2.0,1350000.0,95246,146154.36,913.3964817320704,3
3,2.0,1581,63,9800,5,2.0,907000.0,61341,91019.28,573.6875395319419,3
3,2.0,2119,58,6000,5,2.0,1345000.0,195686,128882.16,634.7333647947145,3
3,2.0,1584,41,19690,5,2.0,560000.0,52406,91209.36,353.5353535353535,3
3,2.0,1877,10,12000,5,2.0,530000.0,12252,103967.16,282.3654768247203,1
3,2.0,1387,53,6600,5,2.0,1001000.0,66335,169675.44,721.7015140591204,3
3,2.0,1792,45,20473,5,2.0,575000.0,198872,72949.8,320.8705357142857,3
3,2.0,1697,72,7086,50,2.0,1800000.0,468594,78817.2,1060.695344725987,3
3,2.0,1423,68,6864,51,2.0,865000.0,137945,100566.84,607.8706957132817,3
3,2.0,2131,63,9000,51,2.0,1566000.0,10816,179299.56,734.8662599718442,3
3,2.0,1609,64,7898,51,2.0,1350000.0,10816,179299.56,839.030453697949,3
3,2.0,1632,60,24000,51,2.0,660000.0,201355,88169.4,404.4117647058824,3
3,2.0,1912,39,19000,52,2.0,400000.0,91757,66035.64,209.20502092050208,3
3,2.0,1625,72,20130,52,2.0,720000.0,80810,103392.96,443.0769230769231,3
3,2.0,2250,44,19980,52,2.0,925000.0,170170,116858.28,411.1111111111111,3
3,2.0,1755,57,6550,52,2.0,1189000.0,195686,128882.16,677.4928774928775,3
3,2.0,1512,75,11098,52,2.0,900000.0,54457,59225.76,595.2380952380952,3
3,2.0,1939,17,9148,53,2.0,555000.0,30281,61292.88,286.2300154718927,1
3,2.0,1473,65,15411,54,2.0,900000.0,61341,91019.28,610.9979633401222,3
3,2.0,1558,68,7280,55,2.0,669000.0,37685,67562.88,429.3966623876765,3
3,2.0,1178,46,10019,55,2.0,600000.0,313041,83711.76,509.3378607809847,3
3,2.0,1617,64,10454,56,2.0,855000.0,45827,73022.4,528.7569573283859,3
3,2.0,1736,61,10010,56,2.0,840000.0,75089,90225.96,483.8709677419355,3
3,2.0,1857,27,6969,56,2.0,600000.0,106326,105594.72,323.10177705977384,3
3,2.0,2439,55,14833,56,2.0,1105000.0,78940,144442.32,453.0545305453055,3
3,2.0,1130,57,7015,57,2.0,270000.0,23110,64649.64,238.93805309734512,3
3,2.0,2153,69,23869,58,2.0,1100000.0,107441,96031.32,510.9150023223409,3
3,2.0,1699,75,7091,58,2.0,815000.0,31592,125459.4,479.6939376103591,3
3,2.0,2225,42,19080,59,2.0,535000.0,91757,66035.64,240.4494382022472,3
3,2.0,1759,53,21016,59,2.0,547500.0,9388,82468.32,311.25639567936327,3
3,2.0,1804,41,27007,59,2.0,595000.0,7345,84724.2,329.82261640798225,3
3,2.0,1498,68,8849,6,2.0,824150.0,107441,96031.32,550.1668891855808,3
3,2.0,1378,68,6091,6,2.0,840000.0,86400,98508.96,609.5791001451379,3
3,2.0,1418,46,6970,6,2.0,610000.0,313041,83711.76,430.1833568406206,3
3,2.0,1568,63,10556,6,2.0,950000.0,35569,143535.48,605.8673469387755,3
3,2.0,1343,68,5862,6,2.0,810000.0,49038,119718.72,603.1273268801191,3
3,2.0,1864,35,54450,6,2.0,465000.0,91757,66035.64,249.46351931330472,0
3,2.0,1240,49,7854,6,2.0,695000.0,170170,116858.28,560.483870967742,3
3,2.0,1248,53,11761,6,2.0,430000.0,313041,83711.76,344.55128205128204,3
3,2.0,1244,67,6293,6,2.0,742500.0,48429,96509.16,596.8649517684887,3
3,2.0,1536,67,8276,6,2.0,625000.0,313041,83711.76,406.9010416666667,3
3,2.0,1796,58,11761,6,2.0,485000.0,81203,55207.68,270.0445434298441,3
3,2.0,1302,57,5568,6,2.0,1280000.0,195686,128882.16,983.1029185867897,3
3,2.0,3193,63,32660,6,2.0,1100000.0,69787,112838.88,344.5036016285625,0
3,2.0,2208,44,30928,6,2.0,875000.0,313041,83711.76,396.286231884058,0
3,2.0,1238,70,8458,6,2.0,722000.0,173853,82581.84,583.1987075928918,3
3,2.0,2062,57,10890,6,2.0,640000.0,313041,83711.76,310.37827352085355,3
3,2.0,1548,70,12197,6,2.0,700000.0,313041,83711.76,452.1963824289406,3
3,2.0,1331,50,6970,6,2.0,590000.0,313041,83711.76,443.2757325319309,3
3,2.0,2085,72,7560,60,2.0,570000.0,213044,53202.6,273.3812949640288,3
3,2.0,2086,38,10741,60,2.0,1278000.0,56259,126060.0,612.6558005752637,3
3,2.0,1495,36,18000,60,2.0,420000.0,91757,66035.64,280.9364548494983,3
3,2.0,1300,49,8255,60,2.0,455000.0,54032,75922.44,350.0,3
3,2.0,2061,70,7835,60,2.0,1085000.0,468594,78817.2,526.4434740417273,3
3,2.0,2055,59,8994,61,2.0,1600000.0,195380,81583.92,778.5888077858881,3
3,2.0,1746,64,6822,61,2.0,1425000.0,42282,181507.92,816.1512027491409,3
3,2.0,1902,43,8712,61,2.0,410000.0,81203,55207.68,215.56256572029443,3
3,2.0,1612,44,33106,61,2.0,599000.0,2717,78266.76,371.5880893300248,0
3,2.0,1812,50,8475,65,2.0,605000.0,25228,63480.12,333.88520971302427,3
3,2.0,1346,63,7200,66,2.0,765000.0,173853,82581.84,568.3506686478455,3
3,2.0,1292,72,6401,66,2.0,740000.0,86400,98508.96,572.7554179566564,3
3,2.0,1170,65,9583,67,2.0,1210000.0,45827,73022.4,1034.1880341880342,3
3,2.0,2627,36,16000,68,2.0,1750000.0,78940,144442.32,666.1591168633422,1
3,2.0,1320,39,7841,7,2.0,520000.0,198872,72949.8,393.93939393939394,3
3,2.0,1417,38,8400,7,2.0,620000.0,101367,69425.4,437.5441072688779,3
3,2.0,1340,27,8464,7,2.0,520000.0,52406,91209.36,388.0597014925373,3
3,2.0,2382,45,18700,7,2.0,900475.0,69787,112838.88,378.0331654072209,3
3,2.0,2834,49,11250,7,2.0,685000.0,213044,53202.6,241.7078334509527,3
3,2.0,1456,62,9645,7,2.0,780000.0,50855,109508.52,535.7142857142857,3
3,2.0,2406,64,8276,7,2.0,514500.0,313041,83711.76,213.84039900249377,3
3,2.0,1902,33,18080,7,2.0,485000.0,70561,72132.72,254.99474237644583,3
3,2.0,1739,63,10640,7,2.0,535000.0,213044,53202.6,307.64807360552044,3
3,2.0,2330,55,10375,7,2.0,1350000.0,77765,102071.64,579.3991416309013,3
3,2.0,1862,48,13275,7,2.0,1000000.0,137945,100566.84,537.0569280343716,3
3,2.0,2135,67,9824,7,2.0,870000.0,33896,121624.8,407.4941451990632,3
3,2.0,1224,44,8280,7,2.0,725000.0,76187,139802.52,592.3202614379085,3
3,2.0,1863,46,16790,7,2.0,965000.0,80810,103392.96,517.9817498658078,3
3,2.0,1646,72,6512,7,2.0,790000.0,86400,98508.96,479.951397326853,3
3,2.0,1334,44,7700,7,2.0,512000.0,69787,112838.88,383.808095952024,3
3,2.0,1329,73,5487,7,2.0,805000.0,63698,83142.84,605.7185854025583,3
3,2.0,1950,2,10625,7,2.0,685000.0,2717,78266.76,351.28205128205127,1
3,2.0,1278,54,6050,7,2.0,885000.0,91255,75585.84,692.4882629107981,3
3,2.0,1530,67,8721,7,2.0,812000.0,342973,83530.92,530.718954248366,3
3,2.0,1207,64,9148,71,2.0,499999.0,313041,83711.76,414.2493786246893,3
3,2.0,2046,68,23958,72,2.0,530000.0,313041,83711.76,259.04203323558164,3
3,2.0,1336,68,5627,74,2.0,1055000.0,40173,82030.08,789.6706586826348,3
3,2.0,1558,79,7841,74,2.0,854000.0,468594,78817.2,548.1386392811296,3
3,2.0,1408,39,7200,75,2.0,775000.0,170170,116858.28,550.4261363636364,3
3,2.0,1420,38,4270,75,2.0,650000.0,170170,116858.28,457.7464788732394,3
3,2.0,1394,45,6325,76,2.0,516000.0,213044,53202.6,370.1578192252511,3
3,2.0,1263,44,7140,77,2.0,515000.0,201355,88169.4,407.7593032462391,3
3,2.0,1658,37,11326,77,2.0,950000.0,45827,73022.4,572.9794933655006,3
3,2.0,1486,61,10349,78,2.0,412500.0,101367,69425.4,277.5908479138627,3
3,2.0,1339,65,10378,79,2.0,775000.0,60966,79475.88,578.790141896938,3
3,2.0,1297,38,20038,79,2.0,520000.0,7345,84724.2,400.92521202775634,3
3,2.0,1386,31,7808,8,2.0,460000.0,155810,74383.32,331.8903318903319,3
3,2.0,972,69,6534,8,2.0,535000.0,313041,83711.76,550.4115226337449,3
3,2.0,1313,54,7236,8,2.0,535000.0,201355,88169.4,407.46382330540746,3
3,2.0,2157,48,12429,8,2.0,1020000.0,31592,125459.4,472.8789986091794,3
3,2.0,1539,32,7338,8,2.0,440000.0,159092,72590.76,285.89993502274206,3
3,2.0,1484,58,6400,8,2.0,979000.0,195686,128882.16,659.7035040431267,3
3,2.0,1425,63,8100,8,2.0,500000.0,101367,69425.4,350.87719298245617,3
3,2.0,1779,65,7543,8,2.0,1037000.0,86400,98508.96,582.911748173131,3
3,2.0,1689,34,6400,8,2.0,735000.0,170170,116858.28,435.1687388987567,3
3,2.0,1287,42,7440,8,2.0,535000.0,213044,53202.6,415.6954156954157,3
3,2.0,1444,38,20473,8,2.0,626000.0,313041,83711.76,433.5180055401662,3
3,2.0,1432,52,9720,8,2.0,929500.0,31592,125459.4,649.0921787709498,3
3,2.0,1936,37,20950,8,2.0,500000.0,70561,72132.72,258.26446280991735,3
3,2.0,1830,37,19602,8,2.0,650000.0,198872,72949.8,355.1912568306011,3
3,2.0,1051,73,7150,8,2.0,450000.0,213044,53202.6,428.1636536631779,3
3,2.0,1140,44,7200,8,2.0,425000.0,213044,53202.6,372.8070175438597,3
3,2.0,1503,72,6015,8,2.0,825000.0,86400,98508.96,548.9021956087824,3
3,2.0,1363,70,7675,8,2.0,1055000.0,468594,78817.2,774.0278796771827,3
3,2.0,1680,42,40511,8,2.0,705000.0,313041,83711.76,419.6428571428572,0
3,2.0,1625,39,47916,8,2.0,680000.0,71377,63709.8,418.46153846153845,0
3,2.0,1766,69,8052,8,2.0,1050000.0,113082,84726.84,594.563986409966,3
3,2.0,1828,63,10218,8,2.0,785000.0,75089,90225.96,429.4310722100656,3
3,2.0,1696,47,8400,8,2.0,592000.0,101367,69425.4,349.0566037735849,3
3,2.0,1806,61,8000,8,2.0,995000.0,138980,112362.36,550.9413067552603,3
3,2.0,1754,36,11326,8,2.0,825000.0,157395,109041.24,470.3534777651083,3
3,2.0,1758,36,12197,81,2.0,600000.0,33601,83941.44,341.29692832764505,3
3,2.0,1860,62,9450,82,2.0,580000.0,201355,88169.4,311.8279569892473,3
3,2.0,2088,35,19300,82,2.0,505000.0,70561,72132.72,241.8582375478927,1
3,2.0,1400,68,7881,82,2.0,820000.0,173853,82581.84,585.7142857142857,3
3,2.0,1580,62,8276,83,2.0,1150000.0,45827,73022.4,727.8481012658228,3
3,2.0,2354,67,9809,85,2.0,867000.0,35569,143535.48,368.3092608326253,3
3,2.0,3650,19,14810,87,2.0,2400000.0,38774,106224.36,657.5342465753424,4
3,2.0,1598,45,7525,87,2.0,820000.0,31592,125459.4,513.1414267834793,3
3,2.0,1375,36,9583,9,2.0,430000.0,7719,81760.8,312.72727272727275,3
3,2.0,1500,68,6000,9,2.0,830000.0,82191,96198.96,553.3333333333334,3
3,2.0,1291,73,7200,9,2.0,820000.0,63353,73550.4,635.1665375677769,3
3,2.0,1573,39,7000,9,2.0,780000.0,170170,116858.28,495.8677685950413,3
3,2.0,1269,38,7000,9,2.0,540000.0,213044,53202.6,425.531914893617,3
3,2.0,1999,43,14908,9,2.0,1128888.0,33896,121624.8,564.7263631815908,3
3,2.0,2056,22,34375,9,2.0,480000.0,70561,72132.72,233.46303501945525,0
3,2.0,1352,62,7907,9,2.0,775000.0,48429,96509.16,573.2248520710059,3
3,2.0,1639,68,17226,9,2.0,1075000.0,86400,98508.96,655.8877364246491,3
3,2.0,1220,68,6544,9,2.0,700000.0,86400,98508.96,573.7704918032787,3
3,2.0,1297,67,6145,9,2.0,740000.0,49038,119718.72,570.5474171164225,3
3,2.0,1281,70,10800,9,2.0,575000.0,201355,88169.4,448.8680718188915,3
3,2.0,1557,32,10454,9,2.0,499000.0,45497,68786.52,320.4881181759794,3
3,2.0,1346,70,4895,9,2.0,695000.0,92475,101636.04,516.3447251114413,3
3,2.0,1650,46,7254,9,2.0,655000.0,170170,116858.28,396.969696969697,3
3,2.0,1665,62,6500,9,2.0,1083000.0,173853,82581.84,650.4504504504505,3
3,2.0,1456,59,10019,90,2.0,895000.0,45827,73022.4,614.6978021978022,3
3,2.0,1080,46,7215,91,2.0,627500.0,166892,73942.44,581.0185185185185,3
3,2.0,1722,60,7500,92,2.0,350000.0,23110,64649.64,203.2520325203252,3
3,2.0,1406,66,7828,96,2.0,715000.0,48429,96509.16,508.5348506401138,3
3,2.0,1343,55,76230,98,2.0,680000.0,97247,78817.2,506.32911392405066,0
3,2.0,1696,71,5201,0,2.0,690000.0,80926,117031.2,406.83962264150944,3
3,2.0,1050,61,9600,0,2.0,300000.0,213044,53202.6,285.7142857142857,3
3,2.0,1273,67,8200,0,2.0,734250.0,91255,75585.84,576.7871170463472,3
3,2.0,1199,61,5664,0,2.0,850000.0,33861,136563.24,708.9241034195163,3
3,2.0,1225,64,7300,0,2.0,775000.0,11598,117837.72,632.6530612244898,3
3,2.0,1713,68,5160,0,2.0,300000.0,106455,84068.16,175.13134851138355,3
3,2.0,1570,75,21850,0,2.0,549900.0,52406,91209.36,350.2547770700637,3
3,2.0,1726,68,6750,0,2.0,1230000.0,111635,101350.92,712.630359212051,3
3,2.0,1314,62,7840,0,2.0,650000.0,50855,109508.52,494.67275494672754,3
3,2.0,1372,81,5500,0,2.0,1050000.0,104484,108323.16,765.3061224489796,3
3,2.0,1054,53,6510,0,2.0,950000.0,229850,145141.92,901.3282732447818,3
3,2.0,1242,69,6300,0,2.0,620000.0,137945,100566.84,499.194847020934,3
3,2.0,1922,48,6002,0,2.0,1050000.0,229850,145141.92,546.30593132154,3
3,2.0,1200,64,7650,0,2.0,435000.0,54032,75922.44,362.5,3
3,2.0,1503,122,7300,0,2.0,300000.0,213044,53202.6,199.6007984031936,3
3,2.0,1084,69,5962,0,2.0,600000.0,106455,84068.16,553.5055350553506,3
3,2.0,1413,39,12500,0,2.0,530000.0,54032,75922.44,375.0884642604388,3
3,2.0,1576,1,5201,0,2.0,439990.0,81203,55207.68,279.18147208121826,3
3,2.0,1140,76,12197,0,2.0,525000.0,97247,78817.2,460.5263157894737,3
3,2.0,1060,61,8100,0,2.0,465000.0,69787,112838.88,438.6792452830189,3
3,2.0,1117,66,6534,0,2.0,340000.0,313041,83711.76,304.3867502238138,3
3,2.0,1840,68,10876,0,2.0,890000.0,59682,71716.92,483.69565217391306,3
3,2.0,1132,63,7015,0,2.0,429000.0,69787,112838.88,378.9752650176678,3
3,2.0,1584,51,7252,0,2.0,1149000.0,56440,123185.04,725.3787878787879,3
3,2.0,1126,63,6151,0,2.0,1130000.0,195686,128882.16,1003.5523978685612,3
3,2.0,1471,64,7250,0,2.0,475000.0,213044,53202.6,322.9095853161115,3
3,2.0,1276,24,27443,0,2.0,515000.0,71377,63709.8,403.6050156739812,3
3,2.0,1697,33,18252,0,2.0,450000.0,70561,72132.72,265.1738361814968,3
3,2.0,1614,51,4050,0,2.0,2000000.0,33861,136563.24,1239.1573729863692,3
3,2.0,1453,36,8276,0,2.0,435000.0,155810,74383.32,299.3805918788713,3
3,2.0,1786,59,9072,0,2.0,1025000.0,77765,102071.64,573.9081746920493,3
3,2.0,1026,51,7440,0,2.0,295000.0,7564,62338.32,287.5243664717349,3
3,2.0,2097,29,6970,0,2.0,630000.0,106326,105594.72,300.42918454935625,3
3,2.0,1645,83,6175,0,2.0,970000.0,104484,108323.16,589.6656534954408,3
3,2.0,1793,71,6771,0,2.0,685000.0,113082,84726.84,382.0412716118237,3
3,2.0,1469,31,7416,0,2.0,300000.0,23110,64649.64,204.22055820285908,3
3,2.0,1691,64,6524,0,2.0,900000.0,86400,98508.96,532.2294500295683,3
3,2.0,1542,64,6300,0,2.0,810000.0,61341,91019.28,525.2918287937744,3
3,2.0,1050,67,6120,0,2.0,449900.0,166892,73942.44,428.4761904761905,3
3,2.0,1623,47,8200,0,2.0,590000.0,107441,96031.32,363.524337646334,3
3,2.0,936,68,7000,0,2.0,393888.0,76187,139802.52,420.8205128205128,3
3,2.0,1202,100,5663,0,2.0,608000.0,313041,83711.76,505.8236272878536,3
3,2.0,1264,46,30900,0,2.0,260000.0,91757,66035.64,205.6962025316456,0
3,2.0,1890,72,19258,0,2.0,650000.0,33896,121624.8,343.9153439153439,3
3,2.0,1281,60,8276,0,2.0,320000.0,81203,55207.68,249.8048399687744,3
3,2.0,1383,70,13732,0,2.0,675000.0,97663,60557.64,488.0694143167028,3
3,2.0,1126,31,7201,0,2.0,345000.0,31773,46908.84,306.3943161634103,3
3,2.0,1191,69,5177,0,2.0,385000.0,76411,68110.68,323.2577665827036,3
3,2.0,1322,61,7425,0,2.0,625000.0,342973,83530.92,472.76853252647504,3
3,2.0,1071,66,6463,0,2.0,585000.0,40342,72798.0,546.218487394958,3
3,2.0,1552,67,8182,0,2.0,1035000.0,111635,101350.92,666.8814432989691,3
3,2.0,1118,38,45302,0,2.0,430000.0,71377,63709.8,384.61538461538464,0
3,2.0,1026,51,7440,0,2.0,295000.0,7564,62338.32,287.5243664717349,3
3,2.0,1892,1,4750,0,2.0,830000.0,166892,73942.44,438.6892177589852,1
3,2.0,1781,59,7300,0,2.0,1800000.0,195686,128882.16,1010.6681639528356,3
3,2.0,1322,66,7927,0,2.0,830000.0,31592,125459.4,627.8366111951589,3
3,2.0,1245,76,6032,0,2.0,720000.0,59682,71716.92,578.3132530120482,3
3,2.0,1792,60,10218,0,2.0,530000.0,75089,90225.96,295.75892857142856,3
3,2.0,1135,68,5171,0,2.0,750000.0,59682,71716.92,660.7929515418502,3
3,2.0,2301,53,5003,0,2.0,650000.0,468594,78817.2,282.4858757062147,3
3,2.0,1453,63,5950,0,2.0,630000.0,51597,85374.96,433.5856847900895,3
3,2.0,1350,43,8712,0,2.0,400000.0,82539,72145.92,296.2962962962963,3
3,2.0,1266,70,5133,0,2.0,700000.0,95515,59330.04,552.9225908372828,3
3,2.0,1130,70,7560,0,2.0,250000.0,213044,53202.6,221.2389380530973,3
3,2.0,1628,70,5886,0,2.0,765000.0,468594,78817.2,469.9017199017199,3
3,2.0,1206,52,7020,0,2.0,700000.0,331266,66666.6,580.4311774461028,3
3,2.0,1587,63,4943,1,2.0,555000.0,106455,84068.16,349.7164461247637,3
3,2.0,1490,63,4215,1,2.0,505000.0,106455,84068.16,338.9261744966443,3
3,2.0,1335,54,5040,1,2.0,1150000.0,229850,145141.92,861.4232209737828,3
3,2.0,1825,97,7218,1,2.0,3075000.0,34536,163199.52,1684.9315068493152,4
3,2.0,1997,8,5663,1,2.0,450000.0,56243,86928.6,225.33800701051575,1
3,2.0,1316,67,5061,1,2.0,1160000.0,147181,124181.64,881.4589665653496,3
3,2.0,1391,37,5050,1,2.0,625000.0,170170,116858.28,449.3170381020848,3
3,2.0,1516,33,18800,1,2.0,350000.0,70561,72132.72,230.8707124010554,3
3,2.0,999,74,6656,1,2.0,470000.0,106455,84068.16,470.4704704704705,3
3,2.0,1188,80,5541,1,2.0,775000.0,468594,78817.2,652.3569023569023,3
3,2.0,1205,55,8313,1,2.0,505000.0,101367,69425.4,419.0871369294606,3
3,2.0,1128,74,6955,1,2.0,310000.0,213044,53202.6,274.822695035461,3
3,2.0,1520,37,4927,1,2.0,730000.0,115243,53759.64,480.2631578947368,3
3,2.0,1335,63,8276,1,2.0,600000.0,313041,83711.76,449.438202247191,3
3,2.0,1802,53,6238,1,2.0,1130000.0,56440,123185.04,627.0810210876804,3
3,2.0,1478,69,5001,1,2.0,752000.0,106455,84068.16,508.7956698240866,3
3,2.0,2058,19,6534,1,2.0,658000.0,106326,105594.72,319.7278911564626,3
3,2.0,1000,57,6327,1,2.0,235000.0,23110,64649.64,235.0,3
3,2.0,1492,97,6269,1,2.0,690000.0,58787,46684.44,462.46648793565686,3
3,2.0,1264,61,6120,1,2.0,850000.0,331266,66666.6,672.4683544303797,3
3,2.0,1372,58,5965,10,2.0,710000.0,51597,85374.96,517.4927113702624,3
3,2.0,920,100,4548,10,2.0,690000.0,86400,98508.96,750.0,3
3,2.0,1290,68,6600,10,2.0,750000.0,137945,100566.84,581.3953488372093,3
3,2.0,1232,39,8276,10,2.0,650000.0,157395,109041.24,527.5974025974026,3
3,2.0,1307,60,5126,10,2.0,845000.0,80926,117031.2,646.5187452180567,3
3,2.0,1696,76,5622,10,2.0,1259000.0,468594,78817.2,742.3349056603773,3
3,2.0,1438,67,6534,10,2.0,480000.0,313041,83711.76,333.79694019471486,3
3,2.0,1404,83,5548,10,2.0,1339000.0,195380,81583.92,953.7037037037036,3
3,2.0,1088,53,7033,10,2.0,625000.0,151142,66627.0,574.4485294117648,3
3,2.0,1777,20,5227,10,2.0,510000.0,198872,72949.8,287.00056274620147,3
3,2.0,1144,45,8712,10,2.0,350000.0,45497,68786.52,305.94405594405595,3
3,2.0,1247,68,6650,10,2.0,740000.0,82191,96198.96,593.4242181234964,3
3,2.0,1254,67,7764,10,2.0,723000.0,40342,72798.0,576.555023923445,3
3,2.0,1068,72,5118,10,2.0,625000.0,97663,60557.64,585.2059925093633,3
3,2.0,1870,108,3920,10,2.0,560000.0,468594,78817.2,299.4652406417112,3
3,2.0,1823,78,6034,10,2.0,870000.0,24050,74556.24,477.23532638507953,3
3,2.0,1277,61,6138,10,2.0,1195000.0,111635,101350.92,935.7870007830852,3
3,2.0,1445,65,6634,10,2.0,764000.0,49038,119718.72,528.719723183391,3
3,2.0,1140,66,7239,10,2.0,390000.0,159092,72590.76,342.10526315789474,3
3,2.0,1207,35,3485,10,2.0,470000.0,81658,85048.92,389.3951946975973,3
3,2.0,1272,34,6970,10,2.0,510000.0,33601,83941.44,400.9433962264151,3
3,2.0,1438,69,5492,10,2.0,921030.0,468594,78817.2,640.4937413073714,3
3,2.0,1358,25,5135,10,2.0,625000.0,201355,88169.4,460.2356406480118,3
3,2.0,1435,34,4500,10,2.0,880000.0,78940,144442.32,613.2404181184669,3
3,2.0,1459,68,8239,10,2.0,780000.0,113082,84726.84,534.6127484578478,3
3,2.0,1200,77,8373,10,2.0,730000.0,115243,53759.64,608.3333333333334,3
3,2.0,1068,63,7272,10,2.0,574000.0,166892,73942.44,537.4531835205993,3
3,2.0,1315,47,5227,10,2.0,525000.0,313041,83711.76,399.23954372623575,3
3,2.0,1452,73,7181,10,2.0,760000.0,77521,69990.36,523.4159779614325,3
3,2.0,1512,47,4275,10,2.0,750000.0,331266,66666.6,496.031746031746,3
3,2.0,855,72,2468,10,2.0,529000.0,97663,60557.64,618.7134502923976,3
3,2.0,1068,67,8139,10,2.0,580000.0,151142,66627.0,543.0711610486892,3
3,2.0,2522,92,7545,10,2.0,1485000.0,331266,66666.6,588.8183980967486,3
3,2.0,1121,82,14375,10,2.0,525000.0,313041,83711.76,468.3318465655665,3
3,2.0,1110,45,7074,10,2.0,570000.0,76187,139802.52,513.5135135135135,3
3,2.0,1618,36,38768,10,2.0,520000.0,71377,63709.8,321.38442521631646,0
3,2.0,2042,73,14220,10,2.0,1570000.0,104484,108323.16,768.8540646425073,3
3,2.0,1456,60,8968,10,2.0,869000.0,138980,112362.36,596.8406593406594,3
3,2.0,2133,60,9246,10,2.0,849000.0,80810,103392.96,398.0309423347398,3
3,2.0,1543,69,7360,10,2.0,620000.0,37685,67562.88,401.8146467919637,3
3,2.0,1392,74,14000,10,2.0,1055000.0,331266,66666.6,757.9022988505748,3
3,2.0,1296,58,9410,10,2.0,695000.0,106455,84068.16,536.2654320987655,3
3,2.0,1785,75,7232,10,2.0,712500.0,63353,73550.4,399.15966386554624,3
3,2.0,1216,46,8712,10,2.0,480000.0,198872,72949.8,394.7368421052632,3
3,2.0,1416,70,5361,10,2.0,620000.0,97663,60557.64,437.8531073446328,3
3,2.0,1688,73,5492,10,2.0,685000.0,106455,84068.16,405.8056872037915,3
3,2.0,1488,34,6620,10,2.0,437000.0,155810,74383.32,293.68279569892474,3
3,2.0,1288,64,6534,10,2.0,525000.0,313041,83711.76,407.60869565217394,3
3,2.0,1417,67,6211,10,2.0,681000.0,40342,72798.0,480.5928016937192,3
3,2.0,1849,44,9583,10,2.0,615000.0,313041,83711.76,332.61222282314765,3
3,2.0,1080,35,5662,10,2.0,518000.0,106326,105594.72,479.6296296296296,3
3,2.0,1307,65,9200,10,2.0,410000.0,54032,75922.44,313.6954858454476,3
3,2.0,1079,69,6246,10,2.0,658000.0,151142,66627.0,609.8239110287303,3
3,2.0,690,76,3360,100,2.0,390000.0,25228,63480.12,565.2173913043479,3
3,2.0,1224,69,6726,100,2.0,624000.0,86400,98508.96,509.80392156862746,3
3,2.0,1867,19,5663,101,2.0,475000.0,71377,63709.8,254.4188537761114,1
3,2.0,1515,94,7489,102,2.0,979000.0,84400,75313.92,646.2046204620463,3
3,2.0,1344,56,7246,102,2.0,975000.0,56440,123185.04,725.4464285714286,3
3,2.0,1477,39,11326,102,2.0,480000.0,198872,72949.8,324.9830737982397,3
3,2.0,1166,51,4730,102,2.0,970000.0,64299,166358.28,831.9039451114922,3
3,2.0,1240,70,7507,103,2.0,625000.0,151142,66627.0,504.03225806451616,3
3,2.0,1008,56,6840,103,2.0,260000.0,23110,64649.64,257.93650793650795,3
3,2.0,1543,75,6906,104,2.0,855000.0,36006,96637.2,554.1153596889177,3
3,2.0,1530,63,10454,104,2.0,410000.0,81203,55207.68,267.9738562091503,3
3,2.0,1305,70,7616,104,2.0,772000.0,173853,82581.84,591.5708812260536,3
3,2.0,1438,41,6970,104,2.0,465000.0,198872,72949.8,323.36578581363005,3
3,2.0,1600,59,12764,104,2.0,910000.0,51597,85374.96,568.75,3
3,2.0,1679,48,16596,104,2.0,1075000.0,66335,169675.44,640.2620607504467,3
3,2.0,2153,72,18479,105,2.0,800000.0,97663,60557.64,371.5745471435207,3
3,2.0,1372,40,7137,105,2.0,525000.0,213044,53202.6,382.6530612244898,3
