bedroom,bathrooms,property_sqft,property_age,lot_sqft,dom,commission,sale_price,population,median_family_income,price_per_sqft,county_Orange,county_Riverside,county_San Bernardino,view_Y,pool_Y
3,2.0,1516,63,6129,9,2.0,1035000.0,147181,124181.64,682.7176781002638,0,0,0,1,0
3,2.0,2135,42,6970,9,2.0,1015000.0,10810,105020.52,475.40983606557376,0,1,0,1,0
3,2.0,1258,47,9583,9,2.0,595000.0,313041,83711.76,472.97297297297297,0,1,0,1,0
3,2.0,1593,78,5941,9,2.0,725000.0,63353,73550.4,455.1161330822348,0,0,0,1,0
3,2.0,1148,24,5227,9,2.0,569000.0,104955,114540.36,495.64459930313586,0,1,0,1,0
3,2.0,1087,37,3600,9,2.0,470000.0,201355,88169.4,432.3827046918123,0,0,1,1,0
3,2.0,1658,2,66211,9,2.0,450000.0,70561,72132.72,271.41133896260556,0,0,1,1,0
3,2.0,1264,93,4806,9,2.0,712000.0,3862210,71505.72,563.2911392405064,0,0,0,1,0
3,2.0,1400,67,8276,9,2.0,526000.0,313041,83711.76,375.7142857142857,0,1,0,1,0
3,2.0,1659,70,9230,9,2.0,905000.0,50855,109508.52,545.5093429776974,0,0,0,1,0
3,2.0,1509,45,7920,9,2.0,450000.0,101367,69425.4,298.2107355864811,0,0,1,1,0
3,2.0,1363,36,19400,9,2.0,360000.0,70561,72132.72,264.1232575201761,0,0,1,1,0
3,2.0,1700,64,6534,9,2.0,539900.0,313041,83711.76,317.5882352941176,0,1,0,1,0
3,2.0,1748,69,8665,9,2.0,785000.0,86400,98508.96,449.0846681922197,0,0,0,1,0
3,2.0,1232,43,7800,9,2.0,505300.0,213044,53202.6,410.1461038961039,0,0,1,1,0
3,2.0,1392,38,34412,9,2.0,480000.0,81658,85048.92,344.82758620689657,0,1,0,1,0
3,2.0,1201,68,7130,9,2.0,730000.0,51860,115371.96,607.826810990841,1,0,0,1,0
3,2.0,1901,34,2509,9,2.0,1395000.0,3862210,71505.72,733.8243029984219,0,0,0,1,0
3,2.0,1555,64,7719,9,2.0,799000.0,49038,119718.72,513.8263665594856,0,0,0,1,0
3,2.0,1868,38,17467,9,2.0,450000.0,11002,81826.8,240.89935760171306,0,0,0,1,0
3,2.0,1550,22,6247,9,2.0,636000.0,201355,88169.4,410.3225806451613,0,0,1,1,0
3,2.0,1724,66,9111,9,2.0,925000.0,50855,109508.52,536.5429234338748,0,0,0,1,0
3,2.0,1371,67,7980,9,2.0,500000.0,213044,53202.6,364.69730123997084,0,0,1,1,0
3,2.0,1479,1,6255,9,2.0,523779.0,2717,78266.76,354.14401622718054,0,1,0,1,0
3,2.0,1063,101,6013,9,2.0,720000.0,58787,46684.44,677.3283160865475,0,0,0,1,0
3,2.0,1212,68,7152,9,2.0,365000.0,159092,72590.76,301.1551155115512,0,0,0,1,0
3,2.0,1202,68,6881,9,2.0,685000.0,107441,96031.32,569.8835274542429,0,0,0,1,0
3,2.0,2283,55,13440,9,2.0,689000.0,52406,91209.36,301.7958826106001,0,0,1,1,0
3,2.0,1242,46,45347,9,2.0,420000.0,91757,66035.64,338.1642512077295,0,0,1,1,0
3,2.0,1254,21,6098,9,2.0,524900.0,97247,78817.2,418.5805422647528,0,1,0,1,0
3,2.0,1802,36,27700,9,2.0,379900.0,70561,72132.72,210.82130965593785,0,0,1,1,0
3,2.0,1367,68,7992,9,2.0,900000.0,40443,130606.08,658.3760058522312,1,0,0,1,0
3,2.0,1186,44,6970,9,2.0,450000.0,198872,72949.8,379.4266441821248,0,1,0,1,0
3,2.0,1460,71,6700,9,2.0,618000.0,166892,73942.44,423.28767123287673,0,0,1,1,0
3,2.0,1640,48,5966,9,2.0,850000.0,86400,98508.96,518.2926829268292,0,0,0,1,0
3,2.0,1439,50,6100,9,2.0,944000.0,66335,169675.44,656.0111188325226,1,0,0,1,0
3,2.0,1420,66,7400,9,2.0,625000.0,75089,90225.96,440.14084507042253,0,0,1,1,0
3,2.0,1485,74,7837,9,2.0,780000.0,77521,69990.36,525.2525252525253,0,0,0,1,0
3,2.0,1366,35,18000,9,2.0,350000.0,70561,72132.72,256.2225475841874,0,0,1,1,0
3,2.0,1477,68,7406,9,2.0,760000.0,48429,96509.16,514.5565335138795,0,0,0,1,0
3,2.0,1445,70,7539,9,2.0,850000.0,86400,98508.96,588.2352941176471,0,0,0,1,0
3,2.0,2220,53,67953,9,2.0,695000.0,54032,75922.44,313.06306306306305,0,0,1,1,0
3,2.0,1745,67,9019,9,2.0,749000.0,107441,96031.32,429.22636103151865,0,0,0,1,0
3,2.0,1130,76,11761,9,2.0,549000.0,97247,78817.2,485.8407079646018,0,1,0,1,0
3,2.0,1380,44,3723,9,2.0,735000.0,50855,109508.52,532.6086956521739,0,0,0,1,0
3,2.0,1355,63,5300,9,2.0,455000.0,97663,60557.64,335.79335793357933,0,0,0,1,0
3,2.0,1751,1,6370,9,2.0,547990.0,2717,78266.76,312.9583095374072,0,1,0,1,0
3,2.0,1562,65,7245,9,2.0,920000.0,61341,91019.28,588.98847631242,1,0,0,1,0
3,2.0,1685,68,7670,9,2.0,1019000.0,331266,66666.6,604.7477744807121,1,0,0,1,0
3,2.0,1080,64,6120,9,2.0,680000.0,80810,103392.96,629.6296296296297,0,0,1,1,0
3,2.0,1120,64,6700,9,2.0,1003000.0,195686,128882.16,895.5357142857143,1,0,0,1,0
3,2.0,1745,15,5089,90,2.0,330000.0,70561,72132.72,189.11174785100286,0,0,1,1,0
3,2.0,1445,46,2739,90,2.0,955000.0,229850,145141.92,660.8996539792388,1,0,0,1,0
3,2.0,1659,65,38300,90,2.0,630000.0,52406,91209.36,379.746835443038,0,0,1,1,0
3,2.0,1132,37,4000,90,2.0,480000.0,201355,88169.4,424.02826855123675,0,0,1,1,0
3,2.0,1418,40,7590,91,2.0,455000.0,54032,75922.44,320.8744710860367,0,0,1,1,0
3,2.0,1232,66,8030,91,2.0,530000.0,101367,69425.4,430.1948051948052,0,0,1,1,0
3,2.0,1240,52,7420,92,2.0,675000.0,170170,116858.28,544.3548387096774,0,0,1,1,0
3,2.0,1369,81,6093,92,2.0,799000.0,86400,98508.96,583.6376917457999,0,0,0,1,0
3,2.0,1726,34,60984,93,2.0,375000.0,10308,109508.52,217.26535341830822,0,0,1,1,0
3,2.0,947,69,7500,93,2.0,400000.0,213044,53202.6,422.3864836325238,0,0,1,1,0
3,2.0,1837,18,9583,93,2.0,378000.0,27678,46002.0,205.77027762656505,0,1,0,1,0
3,2.0,1481,73,8195,93,2.0,1180000.0,3862210,71505.72,796.7589466576637,0,0,0,1,0
3,2.0,1773,45,40936,93,2.0,330000.0,23110,64649.64,186.12521150592215,0,0,1,1,0
3,2.0,1730,68,31000,93,2.0,375000.0,70561,72132.72,216.76300578034682,0,0,1,1,0
3,2.0,1457,47,13068,94,2.0,430000.0,81203,55207.68,295.12697323266985,0,1,0,1,0
3,2.0,1306,66,7788,94,2.0,425000.0,213044,53202.6,325.42113323124045,0,0,1,1,0
3,2.0,1560,33,18190,94,2.0,380000.0,70561,72132.72,243.5897435897436,0,0,1,1,0
3,2.0,1700,34,18900,94,2.0,370000.0,91757,66035.64,217.64705882352942,0,0,1,1,0
3,2.0,1860,1,6966,95,2.0,528155.0,81203,55207.68,283.9543010752688,0,1,0,1,0
3,2.0,1344,43,20038,95,2.0,435000.0,30281,61292.88,323.6607142857143,0,1,0,1,0
3,2.0,1470,88,10356,95,2.0,980000.0,104484,108323.16,666.6666666666666,0,0,0,1,0
3,2.0,1415,61,6175,96,2.0,855000.0,195686,128882.16,604.2402826855124,1,0,0,1,0
3,2.0,1330,59,1010,96,2.0,785000.0,195686,128882.16,590.2255639097745,1,0,0,1,0
3,2.0,1658,75,3492,96,2.0,735000.0,3862210,71505.72,443.30518697225574,0,0,0,1,0
3,2.0,1465,66,11942,96,2.0,640000.0,151142,66627.0,436.8600682593857,0,0,0,1,0
3,2.0,1000,47,6534,96,2.0,635000.0,157395,109041.24,635.0,0,1,0,1,0
3,2.0,2263,66,12000,96,2.0,500000.0,213044,53202.6,220.9456473707468,0,0,1,1,0
3,2.0,1388,36,6970,97,2.0,418000.0,39620,100067.88,301.1527377521614,0,1,0,1,0
3,2.0,1372,40,7137,97,2.0,515000.0,213044,53202.6,375.36443148688045,0,0,1,1,0
3,2.0,1182,77,6775,97,2.0,650000.0,3862210,71505.72,549.9153976311337,0,0,0,1,0
3,2.0,1423,67,8184,97,2.0,660000.0,166892,73942.44,463.80885453267746,0,0,1,1,0
3,2.0,1488,65,20473,97,2.0,575000.0,313041,83711.76,386.4247311827957,0,1,0,1,0
3,2.0,1621,20,5663,97,2.0,570000.0,97247,78817.2,351.634793337446,0,1,0,1,0
3,2.0,1437,60,4356,98,2.0,330000.0,81203,55207.68,229.64509394572025,0,1,0,1,0
3,2.0,1948,3,4356,98,2.0,542000.0,81658,85048.92,278.2340862422998,0,1,0,1,0
3,2.0,1674,58,8712,98,2.0,395000.0,81658,85048.92,235.96176821983275,0,1,0,1,0
3,2.0,1260,63,8439,98,2.0,785000.0,48429,96509.16,623.015873015873,0,0,0,1,0
3,2.0,916,71,26136,98,2.0,589000.0,313041,83711.76,643.0131004366813,0,1,0,1,0
3,2.0,1054,54,6150,98,2.0,985000.0,229850,145141.92,934.5351043643263,1,0,0,1,0
3,2.0,1500,41,84070,98,2.0,415000.0,7564,62338.32,276.6666666666667,0,0,1,1,0
3,2.0,1236,64,8045,99,2.0,920000.0,44622,125249.52,744.336569579288,0,0,0,1,0
3,2.0,2157,43,64033,99,2.0,550000.0,81203,55207.68,254.98377375985166,0,1,0,1,0
3,2.0,1608,18,15502,99,2.0,355000.0,70561,72132.72,220.77114427860695,0,0,1,1,0
3,2.0,1730,25,56718,99,2.0,475000.0,91757,66035.64,274.5664739884393,0,0,1,1,0
3,2.0,1940,61,5160,99,2.0,1000000.0,3862210,71505.72,515.4639175257732,0,0,0,1,0
3,2.0,1422,42,6204,99,2.0,400000.0,155810,74383.32,281.29395218002816,0,0,0,1,0
3,2.0,994,66,7841,0,2.0,350000.0,313041,83711.76,352.11267605633805,0,1,0,0,0
3,2.0,1386,34,7841,0,2.0,515000.0,106326,105594.72,371.5728715728716,0,1,0,0,0
3,2.0,1104,59,7841,0,2.0,365000.0,81203,55207.68,330.6159420289855,0,1,0,1,0
3,2.0,1300,34,7841,1,2.0,530000.0,81658,85048.92,407.6923076923077,0,1,0,0,0
3,2.0,1288,52,7841,10,2.0,400000.0,81203,55207.68,310.55900621118013,0,1,0,1,0
3,2.0,1295,42,7841,10,2.0,460000.0,198872,72949.8,355.2123552123552,0,1,0,0,0
3,2.0,1582,36,7841,10,2.0,535000.0,198872,72949.8,338.1795195954488,0,1,0,0,0
3,2.0,1060,37,7841,10,2.0,465000.0,198872,72949.8,438.6792452830189,0,1,0,1,0
3,2.0,1591,40,7841,102,2.0,530000.0,10810,105020.52,333.1238214959145,0,1,0,0,0
3,2.0,1696,98,7841,106,2.0,639000.0,313041,83711.76,376.7688679245283,0,1,0,1,0
3,2.0,1342,44,7841,11,2.0,665000.0,157395,109041.24,495.5290611028316,0,1,0,1,0
3,2.0,1128,65,7841,11,2.0,490000.0,97247,78817.2,434.39716312056737,0,1,0,0,0
3,2.0,1570,36,7841,11,2.0,425000.0,81203,55207.68,270.70063694267515,0,1,0,0,0
3,2.0,2023,17,7841,118,2.0,489000.0,39620,100067.88,241.7202174987642,0,1,0,1,0
3,2.0,1322,23,7841,12,2.0,500000.0,2717,78266.76,378.21482602118004,0,1,0,1,0
3,2.0,1423,35,7841,12,2.0,400000.0,81203,55207.68,281.09627547434997,0,1,0,0,0
3,2.0,1702,33,7841,124,2.0,584000.0,313041,83711.76,343.1257344300823,0,1,0,1,0
3,2.0,1400,59,7841,126,2.0,465000.0,81658,85048.92,332.14285714285717,0,1,0,1,0
3,2.0,1213,35,7841,13,2.0,485000.0,198872,72949.8,399.8351195383347,0,1,0,1,0
3,2.0,1301,44,7841,13,2.0,350000.0,198872,72949.8,269.0238278247502,0,1,0,1,0
3,2.0,1322,25,7841,138,2.0,520000.0,2717,78266.76,393.34341906202724,0,1,0,1,0
3,2.0,1204,72,7841,14,2.0,250000.0,81203,55207.68,207.64119601328903,0,1,0,0,0
3,2.0,1288,64,7841,14,2.0,400000.0,82539,72145.92,310.55900621118013,0,1,0,0,0
3,2.0,1454,64,7841,14,2.0,565000.0,313041,83711.76,388.58321870701513,0,1,0,0,0
3,2.0,1608,63,7841,14,2.0,365000.0,52550,62685.48,226.9900497512438,0,1,0,1,0
3,2.0,1167,68,7841,15,2.0,500000.0,313041,83711.76,428.4490145672665,0,1,0,0,0
3,2.0,1278,66,7841,18,2.0,440000.0,313041,83711.76,344.2879499217527,0,1,0,0,0
3,2.0,1534,36,7841,19,2.0,510000.0,198872,72949.8,332.46414602346806,0,1,0,1,0
3,2.0,1141,68,7841,2,2.0,505000.0,313041,83711.76,442.5942156003506,0,1,0,0,0
3,2.0,1088,59,7841,2,2.0,592000.0,157395,109041.24,544.1176470588235,0,1,0,1,0
3,2.0,1628,11,7841,22,2.0,650000.0,104955,114540.36,399.2628992628993,0,1,0,1,0
3,2.0,1432,29,7841,222,2.0,415000.0,52550,62685.48,289.804469273743,0,1,0,0,0
3,2.0,1418,57,7841,23,2.0,1130000.0,91255,75585.84,796.8970380818054,1,0,0,1,0
3,2.0,965,33,7841,23,2.0,467000.0,33601,83941.44,483.9378238341969,0,1,0,0,0
3,2.0,1478,55,7841,24,2.0,619000.0,157395,109041.24,418.80920162381597,0,1,0,1,0
3,2.0,1526,47,7841,24,2.0,645000.0,104955,114540.36,422.6736566186107,0,1,0,1,0
3,2.0,1133,26,7841,25,2.0,405777.0,81203,55207.68,358.14386584289497,0,1,0,1,0
3,2.0,1330,41,7841,26,2.0,468000.0,198872,72949.8,351.8796992481203,0,1,0,0,0
3,2.0,1691,7,7841,26,2.0,550000.0,2717,78266.76,325.25133057362507,0,1,0,1,0
3,2.0,1140,43,7841,27,2.0,440000.0,198872,72949.8,385.96491228070175,0,1,0,0,0
3,2.0,1308,59,7841,27,2.0,340000.0,81658,85048.92,259.9388379204893,0,1,0,0,0
3,2.0,1498,34,7841,27,2.0,559000.0,97247,78817.2,373.16421895861146,0,1,0,0,0
3,2.0,1533,39,7841,27,2.0,420000.0,81203,55207.68,273.972602739726,0,1,0,1,0
3,2.0,1286,33,7841,28,2.0,418000.0,45497,68786.52,325.0388802488336,0,1,0,1,0
3,2.0,1203,69,7841,3,2.0,640000.0,157395,109041.24,532.0033250207814,0,1,0,0,0
3,2.0,1415,30,7841,33,2.0,503950.0,104955,114540.36,356.14840989399295,0,1,0,1,0
3,2.0,2498,16,7841,34,2.0,740000.0,97247,78817.2,296.23698959167336,0,1,0,1,0
3,2.0,1561,38,7841,34,2.0,473500.0,81203,55207.68,303.33119795003205,0,1,0,1,0
3,2.0,1853,25,7841,38,2.0,525000.0,106326,105594.72,283.3243389098759,0,1,0,1,0
3,2.0,1490,10,7841,4,2.0,546000.0,81658,85048.92,366.4429530201342,0,1,0,1,0
3,2.0,1263,43,7841,4,2.0,490000.0,198872,72949.8,387.9651623119557,0,1,0,1,0
3,2.0,1416,40,7841,4,2.0,525000.0,56243,86928.6,370.76271186440675,0,1,0,1,0
3,2.0,1303,36,7841,4,2.0,614900.0,313041,83711.76,471.9109746738296,0,1,0,0,0
3,2.0,1235,59,7841,4,2.0,575000.0,157395,109041.24,465.58704453441294,0,1,0,1,0
3,2.0,1609,24,7841,4,2.0,492500.0,81658,85048.92,306.09073958980736,0,1,0,1,0
3,2.0,1241,43,7841,41,2.0,450000.0,198872,72949.8,362.61079774375503,0,1,0,0,0
3,2.0,2462,11,7841,45,2.0,741000.0,97247,78817.2,300.97481722177093,0,1,0,1,0
3,2.0,1809,32,7841,47,2.0,445000.0,45497,68786.52,245.99226091763404,0,1,0,0,0
3,2.0,1327,84,7841,48,2.0,465000.0,313041,83711.76,350.41446872645065,0,1,0,0,0
3,2.0,1316,60,7841,5,2.0,370000.0,82539,72145.92,281.1550151975684,0,1,0,1,0
3,2.0,1077,69,7841,5,2.0,530000.0,313041,83711.76,492.10770659238625,0,1,0,0,0
3,2.0,1094,68,7841,5,2.0,375000.0,30281,61292.88,342.7787934186472,0,1,0,1,0
3,2.0,1715,19,7841,5,2.0,520000.0,71377,63709.8,303.2069970845481,0,1,0,0,0
3,2.0,1889,3,7841,52,2.0,558000.0,81658,85048.92,295.3943885653785,0,1,0,1,0
3,2.0,1584,70,7841,59,2.0,500000.0,313041,83711.76,315.65656565656565,0,1,0,0,0
3,2.0,1268,18,7841,59,2.0,420000.0,45497,68786.52,331.2302839116719,0,1,0,1,0
3,2.0,1766,26,7841,6,2.0,595000.0,106326,105594.72,336.9195922989808,0,1,0,0,0
3,2.0,1200,36,7841,6,2.0,506000.0,198872,72949.8,421.6666666666667,0,1,0,1,0
3,2.0,1197,16,7841,6,2.0,445000.0,45497,68786.52,371.7627401837928,0,1,0,1,0
3,2.0,1076,80,7841,6,2.0,380000.0,313041,83711.76,353.1598513011152,0,1,0,1,0
3,2.0,1556,19,7841,6,2.0,445000.0,81203,55207.68,285.98971722365036,0,1,0,1,0
3,2.0,1935,5,7841,62,2.0,500000.0,45497,68786.52,258.3979328165375,0,1,0,0,0
3,2.0,1320,30,7841,63,2.0,582500.0,157395,109041.24,441.2878787878788,0,1,0,0,0
3,2.0,1352,4,7841,65,2.0,355000.0,5921,58960.44,262.5739644970414,0,1,0,1,0
3,2.0,1639,24,7841,66,2.0,620000.0,157395,109041.24,378.27943868212327,0,1,0,1,0
3,2.0,1290,46,7841,67,2.0,428000.0,198872,72949.8,331.7829457364341,0,1,0,1,0
3,2.0,1272,77,7841,68,2.0,436000.0,313041,83711.76,342.7672955974843,0,1,0,0,0
3,2.0,1220,33,7841,7,2.0,338000.0,27678,46002.0,277.04918032786884,0,1,0,1,0
3,2.0,1649,85,7841,7,2.0,650000.0,313041,83711.76,394.1782898726501,0,1,0,0,0
3,2.0,1338,34,7841,7,2.0,455500.0,45497,68786.52,340.43348281016443,0,1,0,1,0
3,2.0,2450,72,7841,70,2.0,445000.0,39620,100067.88,181.6326530612245,0,1,0,1,0
3,2.0,1248,59,7841,74,2.0,157000.0,82539,72145.92,125.80128205128206,0,1,0,0,0
3,2.0,1892,70,7841,74,2.0,492000.0,313041,83711.76,260.04228329809723,0,1,0,1,0
3,2.0,1471,51,7841,76,2.0,609000.0,313041,83711.76,414.0040788579198,0,1,0,1,0
3,2.0,1698,7,7841,76,2.0,625000.0,313041,83711.76,368.0800942285041,0,1,0,1,0
3,2.0,1120,51,7841,8,2.0,350000.0,82539,72145.92,312.5,0,1,0,1,0
3,2.0,1493,35,7841,8,2.0,580000.0,106326,105594.72,388.4795713328868,0,1,0,1,0
3,2.0,1100,40,7841,8,2.0,480000.0,313041,83711.76,436.3636363636364,0,1,0,0,0
3,2.0,1316,48,7841,8,2.0,625000.0,27143,127552.92,474.9240121580547,0,1,0,0,0
3,2.0,1165,35,7841,8,2.0,505000.0,71377,63709.8,433.47639484978544,0,1,0,1,0
3,2.0,1021,61,7841,8,2.0,610000.0,157395,109041.24,597.4534769833497,0,1,0,1,0
3,2.0,1685,18,7841,80,2.0,418000.0,7956,60495.6,248.0712166172107,0,1,0,1,0
3,2.0,2000,28,7841,80,2.0,575000.0,104955,114540.36,287.5,0,1,0,1,0
3,2.0,1907,17,7841,88,2.0,555000.0,56243,86928.6,291.0330361824856,0,1,0,1,0
3,2.0,1511,47,7841,9,2.0,700000.0,157395,109041.24,463.26935804103243,0,1,0,0,0
3,2.0,1164,95,7841,92,2.0,263000.0,81203,55207.68,225.94501718213058,0,1,0,1,0
3,2.0,2042,6,7841,93,2.0,460000.0,45497,68786.52,225.26934378060724,0,1,0,1,0
3,2.0,1703,19,7841,96,2.0,575000.0,2717,78266.76,337.6394597768644,0,1,0,1,0
3,2.0,1032,71,7841,97,2.0,525000.0,313041,83711.76,508.72093023255815,0,1,0,0,0
3,2.0,1290,53,7200,0,2.0,750000.0,95246,146154.36,581.3953488372093,1,0,0,0,0
3,2.0,1290,53,7200,0,2.0,985000.0,95246,146154.36,763.5658914728682,1,0,0,0,0
3,2.0,1108,74,7200,10,2.0,845000.0,82191,96198.96,762.6353790613719,1,0,0,0,0
3,2.0,1337,43,7200,10,2.0,543000.0,213044,53202.6,406.13313388182496,0,0,1,1,0
3,2.0,1660,68,7200,107,2.0,870000.0,91255,75585.84,524.0963855421687,1,0,0,0,0
3,2.0,1315,59,7200,11,2.0,625000.0,170170,116858.28,475.2851711026616,0,0,1,1,0
3,2.0,1178,41,7200,11,2.0,501000.0,12252,103967.16,425.29711375212224,0,0,1,1,0
3,2.0,982,67,7200,11,2.0,590000.0,170170,116858.28,600.8146639511201,0,0,1,1,0
3,2.0,1199,30,7200,11,2.0,325000.0,31773,46908.84,271.05921601334444,0,0,1,1,0
3,2.0,1304,61,7200,113,2.0,515000.0,213044,53202.6,394.93865030674846,0,0,1,1,0
3,2.0,1482,66,7200,12,2.0,630000.0,170170,116858.28,425.1012145748988,0,0,1,1,0
3,2.0,1236,66,7200,138,2.0,1280000.0,111635,101350.92,1035.598705501618,1,0,0,0,0
3,2.0,1275,68,7200,14,2.0,862000.0,173853,82581.84,676.0784313725491,1,0,0,0,0
3,2.0,1490,46,7200,14,2.0,632000.0,170170,116858.28,424.16107382550337,0,0,1,1,0
3,2.0,1408,46,7200,14,2.0,600000.0,166892,73942.44,426.1363636363636,0,0,1,0,0
3,2.0,1269,63,7200,15,2.0,452500.0,101367,69425.4,356.5799842395587,0,0,1,1,0
3,2.0,1858,69,7200,16,2.0,1035000.0,111635,101350.92,557.0505920344457,1,0,0,0,0
3,2.0,1769,47,7200,16,2.0,720000.0,80810,103392.96,407.0096099491238,0,0,1,1,0
3,2.0,1238,32,7200,170,2.0,340000.0,31773,46908.84,274.63651050080773,0,0,1,0,0
3,2.0,1170,57,7200,18,2.0,475000.0,101367,69425.4,405.982905982906,0,0,1,0,0
3,2.0,1134,69,7200,18,2.0,736000.0,173853,82581.84,649.0299823633158,1,0,0,1,0
3,2.0,1924,42,7200,186,2.0,837000.0,138980,112362.36,435.03118503118503,1,0,0,0,0
3,2.0,1102,38,7200,19,2.0,470000.0,201355,88169.4,426.497277676951,0,0,1,0,0
3,2.0,1138,69,7200,19,2.0,782000.0,173853,82581.84,687.170474516696,1,0,0,0,0
3,2.0,1200,71,7200,2,2.0,805000.0,173853,82581.84,670.8333333333334,1,0,0,0,0
3,2.0,1110,18,7200,20,2.0,314000.0,31773,46908.84,282.8828828828829,0,0,1,1,0
3,2.0,1440,40,7200,20,2.0,490000.0,213044,53202.6,340.27777777777777,0,0,1,1,0
3,2.0,1630,50,7200,21,2.0,726650.0,170170,116858.28,445.79754601226995,0,0,1,1,0
3,2.0,1799,58,7200,22,2.0,911000.0,111635,101350.92,506.3924402445803,1,0,0,1,0
3,2.0,1197,69,7200,22,2.0,780000.0,173853,82581.84,651.6290726817043,1,0,0,1,0
3,2.0,1773,67,7200,26,2.0,925000.0,342973,83530.92,521.7146080090242,1,0,0,0,0
3,2.0,1235,32,7200,26,2.0,520000.0,213044,53202.6,421.05263157894734,0,0,1,1,0
3,2.0,1166,59,7200,28,2.0,590000.0,170170,116858.28,506.0034305317324,0,0,1,1,0
3,2.0,1412,70,7200,29,2.0,740000.0,107441,96031.32,524.0793201133145,0,0,0,0,0
3,2.0,1348,36,7200,3,2.0,510000.0,69787,112838.88,378.3382789317507,0,0,1,1,0
3,2.0,1252,75,7200,31,2.0,790000.0,173853,82581.84,630.9904153354632,1,0,0,0,0
3,2.0,1748,55,7200,33,2.0,665000.0,166892,73942.44,380.4347826086956,0,0,1,1,0
3,2.0,1344,45,7200,34,2.0,460000.0,166892,73942.44,342.26190476190476,0,0,1,0,0
3,2.0,1114,60,7200,37,2.0,575000.0,166892,73942.44,516.1579892280072,0,0,1,0,0
3,2.0,1346,51,7200,39,2.0,699800.0,80810,103392.96,519.9108469539376,0,0,1,0,0
3,2.0,1670,66,7200,4,2.0,527500.0,170170,116858.28,315.8682634730539,0,0,1,1,0
3,2.0,1447,68,7200,4,2.0,868000.0,91255,75585.84,599.861782999309,1,0,0,0,0
3,2.0,1775,61,7200,4,2.0,258000.0,23110,64649.64,145.35211267605635,0,0,1,1,0
3,2.0,1270,60,7200,4,2.0,1140000.0,56440,123185.04,897.6377952755905,1,0,0,1,0
3,2.0,1198,39,7200,4,2.0,445000.0,213044,53202.6,371.4524207011686,0,0,1,1,0
3,2.0,1483,57,7200,40,2.0,900000.0,30768,136361.28,606.8779501011463,1,0,0,0,0
3,2.0,1176,55,7200,42,2.0,535000.0,101367,69425.4,454.93197278911566,0,0,1,1,0
3,2.0,1285,67,7200,43,2.0,770000.0,38455,62711.88,599.2217898832685,1,0,0,0,0
3,2.0,1380,70,7200,44,2.0,440000.0,213044,53202.6,318.84057971014494,0,0,1,1,0
3,2.0,1784,74,7200,5,2.0,725000.0,77521,69990.36,406.390134529148,0,0,0,1,0
3,2.0,947,69,7200,5,2.0,462000.0,213044,53202.6,487.85638859556497,0,0,1,1,0
3,2.0,1300,67,7200,5,2.0,810000.0,342973,83530.92,623.0769230769231,1,0,0,0,0
3,2.0,1593,44,7200,5,2.0,635000.0,166892,73942.44,398.61895794099183,0,0,1,1,0
3,2.0,1374,68,7200,5,2.0,600000.0,137945,100566.84,436.68122270742356,1,0,0,0,0
3,2.0,1250,64,7200,5,2.0,900000.0,91255,75585.84,720.0,1,0,0,1,0
3,2.0,1294,58,7200,50,2.0,916000.0,195686,128882.16,707.8825347758888,1,0,0,0,0
3,2.0,1150,59,7200,50,2.0,215000.0,21083,70972.44,186.95652173913044,0,0,1,1,0
3,2.0,1264,48,7200,56,2.0,615000.0,80810,103392.96,486.5506329113924,0,0,1,1,0
3,2.0,1975,85,7200,58,2.0,875000.0,50855,109508.52,443.0379746835443,0,0,0,1,0
3,2.0,1299,37,7200,59,2.0,470000.0,201355,88169.4,361.81678214010776,0,0,1,0,0
3,2.0,1707,32,7200,6,2.0,505000.0,52406,91209.36,295.8406561218512,0,0,1,1,0
3,2.0,1145,69,7200,6,2.0,750000.0,342973,83530.92,655.0218340611353,1,0,0,0,0
3,2.0,1137,45,7200,6,2.0,428500.0,53129,58882.56,376.8689533861038,0,0,1,0,0
3,2.0,1889,64,7200,6,2.0,1225000.0,111635,101350.92,648.491265219693,1,0,0,0,0
3,2.0,1864,93,7200,6,2.0,875000.0,84400,75313.92,469.4206008583691,0,0,0,0,0
3,2.0,1176,52,7200,6,2.0,785000.0,66335,169675.44,667.5170068027211,1,0,0,0,0
3,2.0,1292,67,7200,6,2.0,750000.0,342973,83530.92,580.4953560371517,1,0,0,1,0
3,2.0,1350,39,7200,6,2.0,505000.0,201355,88169.4,374.0740740740741,0,0,1,0,0
3,2.0,1154,70,7200,68,2.0,445000.0,53129,58882.56,385.6152512998267,0,0,1,1,0
3,2.0,1202,70,7200,7,2.0,805000.0,173853,82581.84,669.7171381031613,1,0,0,1,0
3,2.0,1395,42,7200,7,2.0,415000.0,213044,53202.6,297.4910394265233,0,0,1,1,0
3,2.0,1681,60,7200,7,2.0,1220000.0,11598,117837.72,725.7584770969661,1,0,0,0,0
3,2.0,1582,46,7200,7,2.0,665000.0,170170,116858.28,420.353982300885,0,0,1,1,0
3,2.0,1172,38,7200,7,2.0,510000.0,201355,88169.4,435.1535836177474,0,0,1,1,0
3,2.0,1764,64,7200,70,2.0,940000.0,173853,82581.84,532.8798185941043,1,0,0,0,0
3,2.0,1110,64,7200,72,2.0,820000.0,173853,82581.84,738.7387387387388,1,0,0,0,0
3,2.0,1287,68,7200,77,2.0,835000.0,173853,82581.84,648.7956487956488,1,0,0,0,0
